Datex;RPM;Temperatura;Potencia;;Dateloco;Date
2024-10-16T16:40:02.450Z;0;23.2;3.72;;16:40:02.450Z;16:40:02
2024-10-16T16:40:03.441Z;0;23.3;3.72;;16:40:03.441Z;16:40:03
2024-10-16T16:40:04.445Z;0;23.5;3.72;;16:40:04.445Z;16:40:04
2024-10-16T16:40:05.455Z;0;23.7;3.72;;16:40:05.455Z;16:40:05
2024-10-16T16:40:06.485Z;0;23.7;3.72;;16:40:06.485Z;16:40:06
2024-10-16T16:40:07.438Z;0;23.7;3.72;;16:40:07.438Z;16:40:07
2024-10-16T16:40:08.431Z;0;23.7;3.72;;16:40:08.431Z;16:40:08
2024-10-16T16:40:09.443Z;0;23.4;3.72;;16:40:09.443Z;16:40:09
2024-10-16T16:40:10.434Z;0;23.7;3.72;;16:40:10.434Z;16:40:10
2024-10-16T16:40:11.434Z;0;23.7;3.72;;16:40:11.434Z;16:40:11
2024-10-16T16:40:12.434Z;0;23.7;3.72;;16:40:12.434Z;16:40:12
2024-10-16T16:40:13.435Z;0;23.8;3.72;;16:40:13.435Z;16:40:13
2024-10-16T16:40:14.431Z;0;23.6;3.72;;16:40:14.431Z;16:40:14
2024-10-16T16:40:15.434Z;0;23.6;3.72;;16:40:15.434Z;16:40:15
2024-10-16T16:40:16.433Z;0;23.8;3.72;;16:40:16.433Z;16:40:16
2024-10-16T16:40:17.433Z;0;23.8;3.72;;16:40:17.433Z;16:40:17
2024-10-16T16:40:18.433Z;0;23.9;3.72;;16:40:18.433Z;16:40:18
2024-10-16T16:40:19.433Z;0;23.9;3.72;;16:40:19.433Z;16:40:19
2024-10-16T16:40:20.434Z;0;23.7;3.72;;16:40:20.434Z;16:40:20
2024-10-16T16:40:21.478Z;0;23.9;3.72;;16:40:21.478Z;16:40:21
2024-10-16T16:40:22.434Z;0;24;3.72;;16:40:22.434Z;16:40:22
2024-10-16T16:40:23.430Z;0;23.9;3.72;;16:40:23.430Z;16:40:23
2024-10-16T16:40:24.433Z;0;24;3.72;;16:40:24.433Z;16:40:24
2024-10-16T16:40:25.432Z;0;23.7;3.72;;16:40:25.432Z;16:40:25
2024-10-16T16:40:26.433Z;0;23.5;3.72;;16:40:26.433Z;16:40:26
2024-10-16T16:40:27.433Z;0;23.5;3.72;;16:40:27.433Z;16:40:27
2024-10-16T16:40:28.433Z;0;23.4;3.72;;16:40:28.433Z;16:40:28
2024-10-16T16:40:29.433Z;0;23.7;3.72;;16:40:29.433Z;16:40:29
2024-10-16T16:40:30.432Z;0;23.7;3.72;;16:40:30.432Z;16:40:30
2024-10-16T16:40:31.434Z;0;23.5;3.72;;16:40:31.434Z;16:40:31
2024-10-16T16:40:32.432Z;0;23.5;3.72;;16:40:32.432Z;16:40:32
2024-10-16T16:40:33.432Z;0;23.5;3.72;;16:40:33.432Z;16:40:33
2024-10-16T16:40:34.432Z;0;23.5;3.72;;16:40:34.432Z;16:40:34
2024-10-16T16:40:35.433Z;0;23.5;3.72;;16:40:35.433Z;16:40:35
2024-10-16T16:40:36.435Z;0;23.5;3.72;;16:40:36.435Z;16:40:36
2024-10-16T16:40:37.432Z;0;23.5;3.72;;16:40:37.432Z;16:40:37
2024-10-16T16:40:38.433Z;0;23.6;3.72;;16:40:38.433Z;16:40:38
2024-10-16T16:40:39.449Z;0;23.3;3.72;;16:40:39.449Z;16:40:39
2024-10-16T16:40:40.432Z;0;23.5;3.72;;16:40:40.432Z;16:40:40
2024-10-16T16:40:41.432Z;0;23.5;3.72;;16:40:41.432Z;16:40:41
2024-10-16T16:40:42.432Z;0;23.5;3.72;;16:40:42.432Z;16:40:42
2024-10-16T16:40:43.444Z;0;23.5;3.72;;16:40:43.444Z;16:40:43
2024-10-16T16:40:44.443Z;0;23.5;3.72;;16:40:44.443Z;16:40:44
2024-10-16T16:40:45.432Z;0;23.8;3.72;;16:40:45.432Z;16:40:45
2024-10-16T16:40:46.445Z;0;24;3.72;;16:40:46.445Z;16:40:46
2024-10-16T16:40:47.439Z;0;23.9;3.72;;16:40:47.439Z;16:40:47
2024-10-16T16:40:48.438Z;0;24;3.72;;16:40:48.438Z;16:40:48
2024-10-16T16:40:49.432Z;0;24;3.72;;16:40:49.432Z;16:40:49
2024-10-16T16:40:50.432Z;0;23.7;3.72;;16:40:50.432Z;16:40:50
2024-10-16T16:40:51.433Z;0;23.9;3.72;;16:40:51.433Z;16:40:51
2024-10-16T16:40:52.435Z;0;23.8;3.72;;16:40:52.435Z;16:40:52
2024-10-16T16:40:53.432Z;0;23.8;3.72;;16:40:53.432Z;16:40:53
2024-10-16T16:40:54.476Z;0;23.8;3.72;;16:40:54.476Z;16:40:54
2024-10-16T16:40:55.465Z;0;23.6;3.72;;16:40:55.465Z;16:40:55
2024-10-16T16:40:56.432Z;0;23.4;3.72;;16:40:56.432Z;16:40:56
2024-10-16T16:40:57.431Z;0;23.7;3.72;;16:40:57.431Z;16:40:57
2024-10-16T16:40:58.431Z;0;23.6;3.72;;16:40:58.431Z;16:40:58
2024-10-16T16:40:59.431Z;0;23.6;3.72;;16:40:59.431Z;16:40:59
2024-10-16T16:41:00.436Z;0;23.6;3.72;;16:41:00.436Z;16:41:00
2024-10-16T16:41:01.432Z;0;23.5;3.72;;16:41:01.432Z;16:41:01
2024-10-16T16:41:02.479Z;0;23.8;3.72;;16:41:02.479Z;16:41:02
2024-10-16T16:41:03.433Z;0;23.8;3.72;;16:41:03.433Z;16:41:03
2024-10-16T16:41:04.430Z;0;23.8;3.72;;16:41:04.430Z;16:41:04
2024-10-16T16:41:05.431Z;0;23.8;3.72;;16:41:05.431Z;16:41:05
2024-10-16T16:41:06.434Z;0;23.8;3.72;;16:41:06.434Z;16:41:06
2024-10-16T16:41:07.432Z;0;23.5;3.72;;16:41:07.432Z;16:41:07
2024-10-16T16:41:08.431Z;0;23.6;3.72;;16:41:08.431Z;16:41:08
2024-10-16T16:41:09.443Z;0;23.6;3.72;;16:41:09.443Z;16:41:09
2024-10-16T16:41:10.457Z;0;23.8;3.72;;16:41:10.457Z;16:41:10
2024-10-16T16:41:11.473Z;0;23.8;3.72;;16:41:11.473Z;16:41:11
2024-10-16T16:41:12.455Z;0;23.6;3.72;;16:41:12.455Z;16:41:12
2024-10-16T16:41:13.434Z;0;23.6;3.72;;16:41:13.434Z;16:41:13
2024-10-16T16:41:14.430Z;0;23.6;3.72;;16:41:14.430Z;16:41:14
2024-10-16T16:41:15.431Z;0;23.8;3.72;;16:41:15.431Z;16:41:15
2024-10-16T16:41:16.438Z;0;24.2;3.72;;16:41:16.438Z;16:41:16
2024-10-16T16:41:17.430Z;0;24.2;3.72;;16:41:17.430Z;16:41:17
2024-10-16T16:41:18.456Z;0;24.2;3.72;;16:41:18.456Z;16:41:18
2024-10-16T16:41:19.430Z;0;24.2;3.72;;16:41:19.430Z;16:41:19
2024-10-16T16:41:20.435Z;0;23.9;3.72;;16:41:20.435Z;16:41:20
2024-10-16T16:41:21.441Z;0;24.2;3.72;;16:41:21.441Z;16:41:21
2024-10-16T16:41:22.430Z;0;24.1;3.72;;16:41:22.430Z;16:41:22
2024-10-16T16:41:23.429Z;0;24.1;3.72;;16:41:23.429Z;16:41:23
2024-10-16T16:41:24.443Z;0;24.1;3.72;;16:41:24.443Z;16:41:24
2024-10-16T16:41:25.442Z;0;23.9;3.72;;16:41:25.442Z;16:41:25
2024-10-16T16:41:26.490Z;0;23.8;3.72;;16:41:26.490Z;16:41:26
2024-10-16T16:41:27.429Z;0;24.1;3.72;;16:41:27.429Z;16:41:27
2024-10-16T16:41:28.464Z;0;24;3.72;;16:41:28.464Z;16:41:28
2024-10-16T16:41:29.428Z;0;24.1;3.72;;16:41:29.428Z;16:41:29
2024-10-16T16:41:30.429Z;0;24;3.72;;16:41:30.429Z;16:41:30
2024-10-16T16:41:31.442Z;0;23.8;3.72;;16:41:31.442Z;16:41:31
2024-10-16T16:41:32.439Z;0;24;3.72;;16:41:32.439Z;16:41:32
2024-10-16T16:41:33.429Z;0;24.1;3.72;;16:41:33.429Z;16:41:33
2024-10-16T16:41:34.434Z;0;24.1;3.72;;16:41:34.434Z;16:41:34
2024-10-16T16:41:35.429Z;0;24.1;3.72;;16:41:35.429Z;16:41:35
2024-10-16T16:41:36.428Z;0;23.9;3.72;;16:41:36.428Z;16:41:36
2024-10-16T16:41:37.429Z;0;23.7;3.72;;16:41:37.429Z;16:41:37
2024-10-16T16:41:38.428Z;0;23.8;3.72;;16:41:38.428Z;16:41:38
2024-10-16T16:41:39.429Z;0;23.9;3.72;;16:41:39.429Z;16:41:39
2024-10-16T16:41:40.433Z;0;23.9;3.72;;16:41:40.433Z;16:41:40
2024-10-16T16:41:41.435Z;0;23.9;3.72;;16:41:41.435Z;16:41:41
2024-10-16T16:41:42.473Z;0;23.7;3.72;;16:41:42.473Z;16:41:42
2024-10-16T16:41:43.446Z;0;23.6;3.72;;16:41:43.446Z;16:41:43
2024-10-16T16:41:44.429Z;0;23.6;3.72;;16:41:44.429Z;16:41:44
2024-10-16T16:41:45.427Z;0;23.5;3.72;;16:41:45.427Z;16:41:45
2024-10-16T16:41:46.428Z;0;23.4;3.72;;16:41:46.428Z;16:41:46
2024-10-16T16:41:47.426Z;0;23.4;3.72;;16:41:47.426Z;16:41:47
2024-10-16T16:41:48.430Z;0;23.3;3.72;;16:41:48.430Z;16:41:48
2024-10-16T16:41:49.428Z;0;23.2;3.72;;16:41:49.428Z;16:41:49
2024-10-16T16:41:50.434Z;0;23.2;3.72;;16:41:50.434Z;16:41:50
2024-10-16T16:41:51.436Z;0;23.4;3.72;;16:41:51.436Z;16:41:51
2024-10-16T16:41:52.427Z;0;23.4;3.72;;16:41:52.427Z;16:41:52
2024-10-16T16:41:53.431Z;0;23.5;3.72;;16:41:53.431Z;16:41:53
2024-10-16T16:41:54.427Z;0;23.5;3.72;;16:41:54.427Z;16:41:54
2024-10-16T16:41:55.457Z;0;23.5;3.72;;16:41:55.457Z;16:41:55
2024-10-16T16:41:56.488Z;0;23.8;3.72;;16:41:56.488Z;16:41:56
2024-10-16T16:41:57.453Z;0;24.1;3.72;;16:41:57.453Z;16:41:57
2024-10-16T16:41:58.500Z;0;24.1;3.72;;16:41:58.500Z;16:41:58
2024-10-16T16:41:59.439Z;0;24.1;3.72;;16:41:59.439Z;16:41:59
2024-10-16T16:42:00.455Z;0;24.1;3.72;;16:42:00.455Z;16:42:00
2024-10-16T16:42:01.427Z;0;23.9;3.72;;16:42:01.427Z;16:42:01
2024-10-16T16:42:02.428Z;0;24.1;3.72;;16:42:02.428Z;16:42:02
2024-10-16T16:42:03.438Z;0;24.1;3.72;;16:42:03.438Z;16:42:03
2024-10-16T16:42:04.437Z;0;24.1;3.72;;16:42:04.437Z;16:42:04
2024-10-16T16:42:05.494Z;0;24.1;3.72;;16:42:05.494Z;16:42:05
2024-10-16T16:42:06.441Z;0;23.8;3.72;;16:42:06.441Z;16:42:06
2024-10-16T16:42:07.428Z;0;23.8;3.72;;16:42:07.428Z;16:42:07
2024-10-16T16:42:08.430Z;0;24;3.72;;16:42:08.430Z;16:42:08
2024-10-16T16:42:09.458Z;0;23.9;3.72;;16:42:09.458Z;16:42:09
2024-10-16T16:42:10.427Z;0;23.9;3.72;;16:42:10.427Z;16:42:10
2024-10-16T16:42:11.427Z;0;23.9;3.72;;16:42:11.427Z;16:42:11
2024-10-16T16:42:12.444Z;0;23.7;3.72;;16:42:12.444Z;16:42:12
2024-10-16T16:42:13.427Z;0;23.9;3.72;;16:42:13.427Z;16:42:13
2024-10-16T16:42:14.439Z;0;23.8;3.72;;16:42:14.439Z;16:42:14
2024-10-16T16:42:15.427Z;0;23.9;3.72;;16:42:15.427Z;16:42:15
2024-10-16T16:42:16.473Z;0;23.9;3.72;;16:42:16.473Z;16:42:16
2024-10-16T16:42:17.430Z;0;23.8;3.72;;16:42:17.430Z;16:42:17
2024-10-16T16:42:18.427Z;0;23.5;3.72;;16:42:18.427Z;16:42:18
2024-10-16T16:42:19.428Z;0;23.6;3.72;;16:42:19.428Z;16:42:19
2024-10-16T16:42:20.427Z;0;23.6;3.72;;16:42:20.427Z;16:42:20
2024-10-16T16:42:21.426Z;0;23.6;3.72;;16:42:21.426Z;16:42:21
2024-10-16T16:42:22.429Z;0;23.6;3.72;;16:42:22.429Z;16:42:22
2024-10-16T16:42:23.438Z;0;23.5;3.72;;16:42:23.438Z;16:42:23
2024-10-16T16:42:24.444Z;0;23.4;3.72;;16:42:24.444Z;16:42:24
2024-10-16T16:42:25.484Z;0;23.4;3.72;;16:42:25.484Z;16:42:25
2024-10-16T16:42:26.426Z;0;23.4;3.72;;16:42:26.426Z;16:42:26
2024-10-16T16:42:27.441Z;0;23.3;3.72;;16:42:27.441Z;16:42:27
2024-10-16T16:42:28.450Z;0;23.4;3.72;;16:42:28.450Z;16:42:28
2024-10-16T16:42:29.424Z;0;23.3;3.72;;16:42:29.424Z;16:42:29
2024-10-16T16:42:30.445Z;0;23.3;3.72;;16:42:30.445Z;16:42:30
2024-10-16T16:42:31.431Z;0;23.3;3.72;;16:42:31.431Z;16:42:31
2024-10-16T16:42:32.451Z;0;23.5;3.72;;16:42:32.451Z;16:42:32
2024-10-16T16:42:33.440Z;0;23.5;3.72;;16:42:33.440Z;16:42:33
2024-10-16T16:42:34.445Z;0;23.6;3.72;;16:42:34.445Z;16:42:34
2024-10-16T16:42:35.424Z;0;23.6;3.72;;16:42:35.424Z;16:42:35
2024-10-16T16:42:36.589Z;0;23.6;3.72;;16:42:36.589Z;16:42:36
2024-10-16T16:42:37.426Z;0;23.9;3.72;;16:42:37.426Z;16:42:37
2024-10-16T16:42:38.514Z;0;24.1;3.72;;16:42:38.514Z;16:42:38
2024-10-16T16:42:39.430Z;0;24.1;3.72;;16:42:39.430Z;16:42:39
2024-10-16T16:42:40.426Z;0;24.2;3.72;;16:42:40.426Z;16:42:40
2024-10-16T16:42:41.436Z;0;24.1;3.72;;16:42:41.436Z;16:42:41
2024-10-16T16:42:42.441Z;0;23.9;3.72;;16:42:42.441Z;16:42:42
2024-10-16T16:42:43.476Z;0;24.2;3.72;;16:42:43.476Z;16:42:43
2024-10-16T16:42:44.435Z;0;24.1;3.72;;16:42:44.435Z;16:42:44
2024-10-16T16:42:45.422Z;0;24.1;3.72;;16:42:45.422Z;16:42:45
2024-10-16T16:42:46.446Z;0;24.1;3.72;;16:42:46.446Z;16:42:46
2024-10-16T16:42:47.451Z;0;23.9;3.72;;16:42:47.451Z;16:42:47
2024-10-16T16:42:48.429Z;0;23.9;3.72;;16:42:48.429Z;16:42:48
2024-10-16T16:42:49.431Z;0;24.1;3.72;;16:42:49.431Z;16:42:49
2024-10-16T16:42:50.436Z;0;24.1;3.72;;16:42:50.436Z;16:42:50
2024-10-16T16:42:51.440Z;0;24.1;3.72;;16:42:51.440Z;16:42:51
2024-10-16T16:42:52.431Z;0;24.1;3.72;;16:42:52.431Z;16:42:52
2024-10-16T16:42:53.435Z;0;23.9;3.72;;16:42:53.435Z;16:42:53
2024-10-16T16:42:54.439Z;0;24.1;3.72;;16:42:54.439Z;16:42:54
2024-10-16T16:42:55.431Z;0;24;3.72;;16:42:55.431Z;16:42:55
2024-10-16T16:42:56.421Z;0;24.1;3.72;;16:42:56.421Z;16:42:56
2024-10-16T16:42:57.422Z;0;24.1;3.72;;16:42:57.422Z;16:42:57
2024-10-16T16:42:58.432Z;0;23.8;3.72;;16:42:58.432Z;16:42:58
2024-10-16T16:42:59.435Z;0;23.6;3.72;;16:42:59.435Z;16:42:59
2024-10-16T16:43:00.441Z;0;23.6;3.72;;16:43:00.441Z;16:43:00
2024-10-16T16:43:01.433Z;0;23.6;3.72;;16:43:01.433Z;16:43:01
2024-10-16T16:43:02.438Z;0;23.6;3.72;;16:43:02.438Z;16:43:02
2024-10-16T16:43:03.426Z;0;23.6;3.72;;16:43:03.426Z;16:43:03
2024-10-16T16:43:04.430Z;0;23.4;3.72;;16:43:04.430Z;16:43:04
2024-10-16T16:43:05.436Z;0;23.4;3.72;;16:43:05.436Z;16:43:05
2024-10-16T16:43:06.426Z;0;23.4;3.72;;16:43:06.426Z;16:43:06
2024-10-16T16:43:07.424Z;0;23.6;3.72;;16:43:07.424Z;16:43:07
2024-10-16T16:43:08.422Z;0;23.6;3.72;;16:43:08.422Z;16:43:08
2024-10-16T16:43:09.441Z;0;23.6;3.72;;16:43:09.441Z;16:43:09
2024-10-16T16:43:10.431Z;0;23.7;3.72;;16:43:10.431Z;16:43:10
2024-10-16T16:43:11.427Z;0;23.7;3.72;;16:43:11.427Z;16:43:11
2024-10-16T16:43:12.420Z;0;23.7;3.72;;16:43:12.420Z;16:43:12
2024-10-16T16:43:13.431Z;0;23.9;3.72;;16:43:13.431Z;16:43:13
2024-10-16T16:43:14.432Z;0;23.9;3.72;;16:43:14.432Z;16:43:14
2024-10-16T16:43:15.421Z;0;23.9;3.72;;16:43:15.421Z;16:43:15
2024-10-16T16:43:16.421Z;0;23.9;3.72;;16:43:16.421Z;16:43:16
2024-10-16T16:43:17.425Z;0;23.7;3.72;;16:43:17.425Z;16:43:17
2024-10-16T16:43:18.488Z;0;23.9;3.72;;16:43:18.488Z;16:43:18
2024-10-16T16:43:19.436Z;0;24.2;3.72;;16:43:19.436Z;16:43:19
2024-10-16T16:43:20.437Z;0;24.2;3.72;;16:43:20.437Z;16:43:20
2024-10-16T16:43:21.428Z;0;24.2;3.72;;16:43:21.428Z;16:43:21
2024-10-16T16:43:22.431Z;0;24.2;3.72;;16:43:22.431Z;16:43:22
2024-10-16T16:43:23.445Z;0;24.3;3.72;;16:43:23.445Z;16:43:23
2024-10-16T16:43:24.426Z;0;24.5;3.72;;16:43:24.426Z;16:43:24
2024-10-16T16:43:25.431Z;0;24.6;3.72;;16:43:25.431Z;16:43:25
2024-10-16T16:43:26.421Z;0;24.6;3.72;;16:43:26.421Z;16:43:26
2024-10-16T16:43:27.442Z;0;24.6;3.72;;16:43:27.442Z;16:43:27
2024-10-16T16:43:28.426Z;0;24.4;3.72;;16:43:28.426Z;16:43:28
2024-10-16T16:43:29.423Z;0;24.4;3.72;;16:43:29.423Z;16:43:29
2024-10-16T16:43:30.441Z;0;24.6;3.72;;16:43:30.441Z;16:43:30
2024-10-16T16:43:31.474Z;0;24.6;3.72;;16:43:31.474Z;16:43:31
2024-10-16T16:43:32.434Z;0;24.5;3.72;;16:43:32.434Z;16:43:32
2024-10-16T16:43:33.450Z;0;24.2;3.72;;16:43:33.450Z;16:43:33
2024-10-16T16:43:34.432Z;0;23.9;3.72;;16:43:34.432Z;16:43:34
2024-10-16T16:43:35.425Z;0;24.1;3.72;;16:43:35.425Z;16:43:35
2024-10-16T16:43:36.427Z;0;24.1;3.72;;16:43:36.427Z;16:43:36
2024-10-16T16:43:37.432Z;0;24.1;3.72;;16:43:37.432Z;16:43:37
2024-10-16T16:43:38.423Z;0;24.1;3.72;;16:43:38.423Z;16:43:38
2024-10-16T16:43:39.427Z;0;23.9;3.72;;16:43:39.427Z;16:43:39
2024-10-16T16:43:40.435Z;0;23.6;3.72;;16:43:40.435Z;16:43:40
2024-10-16T16:43:41.436Z;0;23.6;3.72;;16:43:41.436Z;16:43:41
2024-10-16T16:43:42.420Z;0;23.7;3.72;;16:43:42.420Z;16:43:42
2024-10-16T16:43:43.432Z;0;23.7;3.72;;16:43:43.432Z;16:43:43
2024-10-16T16:43:44.424Z;0;23.7;3.72;;16:43:44.424Z;16:43:44
2024-10-16T16:43:45.423Z;0;23.4;3.72;;16:43:45.423Z;16:43:45
2024-10-16T16:43:46.432Z;0;23.4;3.72;;16:43:46.432Z;16:43:46
2024-10-16T16:43:47.436Z;0;23.4;3.72;;16:43:47.436Z;16:43:47
2024-10-16T16:43:48.428Z;0;23.6;3.72;;16:43:48.428Z;16:43:48
2024-10-16T16:43:49.435Z;0;23.7;3.72;;16:43:49.435Z;16:43:49
2024-10-16T16:43:50.436Z;0;23.7;3.72;;16:43:50.436Z;16:43:50
2024-10-16T16:43:51.426Z;0;23.7;3.72;;16:43:51.426Z;16:43:51
2024-10-16T16:43:52.431Z;0;23.7;3.72;;16:43:52.431Z;16:43:52
2024-10-16T16:43:53.426Z;0;23.7;3.72;;16:43:53.426Z;16:43:53
2024-10-16T16:43:54.427Z;0;24;3.72;;16:43:54.427Z;16:43:54
2024-10-16T16:43:55.433Z;0;24;3.72;;16:43:55.433Z;16:43:55
2024-10-16T16:43:56.418Z;0;24;3.72;;16:43:56.418Z;16:43:56
2024-10-16T16:43:57.427Z;0;24;3.72;;16:43:57.427Z;16:43:57
2024-10-16T16:43:58.438Z;0;23.8;3.72;;16:43:58.438Z;16:43:58
2024-10-16T16:43:59.437Z;0;24;3.72;;16:43:59.437Z;16:43:59
2024-10-16T16:44:00.427Z;0;24.2;3.72;;16:44:00.427Z;16:44:00
2024-10-16T16:44:01.432Z;0;24.2;3.72;;16:44:01.432Z;16:44:01
2024-10-16T16:44:02.440Z;0;24.3;3.72;;16:44:02.440Z;16:44:02
2024-10-16T16:44:03.427Z;0;24.2;3.72;;16:44:03.427Z;16:44:03
2024-10-16T16:44:04.432Z;0;24.3;3.72;;16:44:04.432Z;16:44:04
2024-10-16T16:44:05.434Z;0;24.5;3.72;;16:44:05.434Z;16:44:05
2024-10-16T16:44:06.425Z;0;24.5;3.72;;16:44:06.425Z;16:44:06
2024-10-16T16:44:07.433Z;0;24.5;3.72;;16:44:07.433Z;16:44:07
2024-10-16T16:44:08.437Z;0;24.6;3.72;;16:44:08.437Z;16:44:08
2024-10-16T16:44:09.419Z;0;24.4;3.72;;16:44:09.419Z;16:44:09
2024-10-16T16:44:10.432Z;0;24.4;3.72;;16:44:10.432Z;16:44:10
2024-10-16T16:44:11.419Z;0;24.4;3.72;;16:44:11.419Z;16:44:11
2024-10-16T16:44:12.426Z;0;24.4;3.72;;16:44:12.426Z;16:44:12
2024-10-16T16:44:13.529Z;0;24.4;3.72;;16:44:13.529Z;16:44:13
2024-10-16T16:44:14.420Z;0;24.2;3.72;;16:44:14.420Z;16:44:14
2024-10-16T16:44:15.445Z;0;24.1;3.72;;16:44:15.445Z;16:44:15
2024-10-16T16:44:16.426Z;0;24.3;3.72;;16:44:16.426Z;16:44:16
2024-10-16T16:44:17.526Z;0;24.3;3.72;;16:44:17.526Z;16:44:17
2024-10-16T16:44:18.420Z;0;24.3;3.72;;16:44:18.420Z;16:44:18
2024-10-16T16:44:19.449Z;0;24.2;3.72;;16:44:19.449Z;16:44:19
2024-10-16T16:44:20.514Z;0;23.9;3.72;;16:44:20.514Z;16:44:20
2024-10-16T16:44:21.421Z;0;23.9;3.72;;16:44:21.421Z;16:44:21
2024-10-16T16:44:22.446Z;0;23.8;3.72;;16:44:22.446Z;16:44:22
2024-10-16T16:44:23.640Z;0;23.8;3.72;;16:44:23.640Z;16:44:23
2024-10-16T16:44:24.419Z;0;23.8;3.72;;16:44:24.419Z;16:44:24
2024-10-16T16:44:25.424Z;0;23.7;3.72;;16:44:25.424Z;16:44:25
2024-10-16T16:44:26.436Z;0;23.5;3.72;;16:44:26.436Z;16:44:26
2024-10-16T16:44:27.426Z;0;23.4;3.72;;16:44:27.426Z;16:44:27
2024-10-16T16:44:28.416Z;0;23.4;3.72;;16:44:28.416Z;16:44:28
2024-10-16T16:44:29.417Z;0;23.7;3.72;;16:44:29.417Z;16:44:29
2024-10-16T16:44:30.416Z;0;23.7;3.72;;16:44:30.416Z;16:44:30
2024-10-16T16:44:31.431Z;0;23.7;3.72;;16:44:31.431Z;16:44:31
2024-10-16T16:44:32.418Z;0;23.7;3.72;;16:44:32.418Z;16:44:32
2024-10-16T16:44:33.426Z;0;23.7;3.72;;16:44:33.426Z;16:44:33
2024-10-16T16:44:34.428Z;0;23.7;3.72;;16:44:34.428Z;16:44:34
2024-10-16T16:44:35.436Z;0;23.9;3.72;;16:44:35.436Z;16:44:35
2024-10-16T16:44:36.466Z;0;24;3.72;;16:44:36.466Z;16:44:36
2024-10-16T16:44:37.416Z;0;24;3.72;;16:44:37.416Z;16:44:37
2024-10-16T16:44:38.436Z;0;24;3.72;;16:44:38.436Z;16:44:38
2024-10-16T16:44:39.426Z;0;23.7;3.72;;16:44:39.426Z;16:44:39
2024-10-16T16:44:40.416Z;0;23.9;3.72;;16:44:40.416Z;16:44:40
2024-10-16T16:44:41.439Z;0;24.1;3.72;;16:44:41.439Z;16:44:41
2024-10-16T16:44:42.426Z;0;24.1;3.72;;16:44:42.426Z;16:44:42
2024-10-16T16:44:43.431Z;0;24.1;3.72;;16:44:43.431Z;16:44:43
2024-10-16T16:44:44.450Z;0;24.1;3.72;;16:44:44.450Z;16:44:44
2024-10-16T16:44:45.426Z;0;23.8;3.72;;16:44:45.426Z;16:44:45
2024-10-16T16:44:46.431Z;0;24;3.72;;16:44:46.431Z;16:44:46
2024-10-16T16:44:47.421Z;0;24;3.72;;16:44:47.421Z;16:44:47
2024-10-16T16:44:48.426Z;0;24;3.72;;16:44:48.426Z;16:44:48
2024-10-16T16:44:49.431Z;0;24.1;3.72;;16:44:49.431Z;16:44:49
2024-10-16T16:44:50.421Z;0;23.9;3.72;;16:44:50.421Z;16:44:50
2024-10-16T16:44:51.426Z;0;23.9;3.72;;16:44:51.426Z;16:44:51
2024-10-16T16:44:52.432Z;0;23.9;3.72;;16:44:52.432Z;16:44:52
2024-10-16T16:44:53.419Z;0;23.9;3.72;;16:44:53.419Z;16:44:53
2024-10-16T16:44:54.427Z;0;23.9;3.72;;16:44:54.427Z;16:44:54
2024-10-16T16:44:55.432Z;0;23.9;3.72;;16:44:55.432Z;16:44:55
2024-10-16T16:44:56.434Z;0;23.7;3.72;;16:44:56.434Z;16:44:56
2024-10-16T16:44:57.415Z;0;23.9;3.72;;16:44:57.415Z;16:44:57
2024-10-16T16:44:58.416Z;0;24;3.72;;16:44:58.416Z;16:44:58
2024-10-16T16:44:59.437Z;0;24.3;3.72;;16:44:59.437Z;16:44:59
2024-10-16T16:45:00.426Z;0;24.3;3.72;;16:45:00.426Z;16:45:00
2024-10-16T16:45:01.429Z;0;24.1;3.72;;16:45:01.429Z;16:45:01
2024-10-16T16:45:02.421Z;0;24.1;3.72;;16:45:02.421Z;16:45:02
2024-10-16T16:45:03.415Z;0;24.1;3.72;;16:45:03.415Z;16:45:03
2024-10-16T16:45:04.432Z;0;24.1;3.72;;16:45:04.432Z;16:45:04
2024-10-16T16:45:05.421Z;0;24.6;3.72;;16:45:05.421Z;16:45:05
2024-10-16T16:45:06.426Z;0;24.6;3.72;;16:45:06.426Z;16:45:06
2024-10-16T16:45:07.433Z;0;24.3;3.72;;16:45:07.433Z;16:45:07
2024-10-16T16:45:08.415Z;0;24.3;3.72;;16:45:08.415Z;16:45:08
2024-10-16T16:45:09.426Z;0;24;3.72;;16:45:09.426Z;16:45:09
2024-10-16T16:45:10.485Z;0;24.2;3.72;;16:45:10.485Z;16:45:10
2024-10-16T16:45:11.427Z;0;24.2;3.72;;16:45:11.427Z;16:45:11
2024-10-16T16:45:12.418Z;0;24.2;3.72;;16:45:12.418Z;16:45:12
2024-10-16T16:45:13.417Z;0;24.2;3.72;;16:45:13.417Z;16:45:13
2024-10-16T16:45:14.418Z;0;24.2;3.72;;16:45:14.418Z;16:45:14
2024-10-16T16:45:15.419Z;0;24;3.72;;16:45:15.419Z;16:45:15
2024-10-16T16:45:16.418Z;0;24.2;3.72;;16:45:16.418Z;16:45:16
2024-10-16T16:45:17.418Z;0;24.2;3.72;;16:45:17.418Z;16:45:17
2024-10-16T16:45:18.418Z;0;24.2;3.72;;16:45:18.418Z;16:45:18
2024-10-16T16:45:19.477Z;0;24.3;3.72;;16:45:19.477Z;16:45:19
